x,y
381034.5422,4206222.687
381131.7182,4206198.791
381107.9413,4206164.947
381138.4182,4206222.065
381144.881,4206122.16
381214.1448,4206126.508
381141.5268,4206075.922
381056.6377,4206036.082
381143.0251,4206056.431
381076.3468,4206009.831
381042.5107,4206028.072
381067.6888,4205941.344
381051.0622,4206037.49
381151.2367,4206117.814
381186.4523,4206036.912
381196.564,4206096.169
381125.8275,4206085.33
381116.9839,4206138.648
381100.4293,4206200.009
381111.6135,4206176.264
381089.9121,4206140.278
381127.3529,4206196.536
381203.7325,4206250.034
381178.968,4206264.39
381098.0086,4206194.764
381031.3387,4206102.772
381037.4566,4206016.911
381088.5501,4206041.217
381065.6677,4205967.641
381051.9709,4206040.09
381013.3149,4206065.401
381102.5002,4206104.894
381095.7258,4206185.179
381027.9574,4206096.422
381057.0231,4206102.52
381122.3988,4206160.821
381060.7559,4206161.303
381096.1689,4206185.421
381009.5567,4206250.434
381026.7561,4206272.766
381009.121,4206264.983
381023.3706,4206342.464
380971.6734,4206286.901
380873.8961,4206373.156
380776.2999,4206472.641
380676.6029,4206442.644
380677.7629,4206467.023
380765.164,4206525.119
380667.5287,4206514.364
380682.6266,4206582.453
380759.0871,4206550.674
380775.3452,4206545.676
380787.4776,4206597.699
380887.5474,4206500.854
380862.6201,4206584.875
380883.7393,4206589.029
380856.1139,4206510.254
380839.5982,4206593.753
380868.0859,4206659.044
380931.5353,4206720.193
380881.9516,4206627.571
380866.2957,4206681.689
380785.3917,4206680.177
380721.5588,4206599.531
380711.7086,4206535.885
380660.769,4206509.043
380567.9597,4206481.24
380572.1616,4206448.311
380526.5243,4206376.638
380481.5827,4206397.775
380432.9085,4206326.944
380494.3032,4206236.28
380451.4735,4206281.522
380492.8308,4206338.998
380459.0036,4206302.069
380488.3554,4206323.405
380445.706,4206355.45
380545.044,4206273.946
380470.4786,4206179.082
380553.5038,4206169.268
380574.5444,4206117.462
380639.8285,4206169.86
380675.003,4206088.91
380587.2425,4205999.966
380551.5725,4205900.111
380593.6853,4205918.573
380683.0828,4205818.976
380664.1754,4205887.422
380637.6412,4205830.728
380636.8841,4205894.781
380615.1137,4205955.22
381131.9335,4206401.423
381191.1978,4206499.49
381234.489,4206589.592
381265.7471,4206519.073
381272.8287,4206575.149
381327.2577,4206559.17
381417.2808,4206510.391
381494.6669,4206508.659
381487.158,4206592.886
381452.5084,4206627.159
381496.7333,4206570.419
381432.9473,4206644.792
381467.3706,4206729.162
381395.7765,4206670.608
381295.839,4206656.028
381349.2863,4206566.39
381258.5734,4206557.672
381288.6435,4206598.912
381318.9773,4206640.99
381348.0663,4206690.429
381285.2543,4206629.571
381207.3907,4206729.68
381243.8634,4206801.165
381311.9456,4206820.545
381277.4419,4206735.636
381264.935,4206676.777
381217.0978,4206724.785
381233.286,4206727.228
381206.3813,4206770.707
381272.8151,4206677.023
381265.1004,4206719.126
381231.5721,4206733.335
381194.8908,4206648.534
381290.004,4206708.719
381333.0273,4206735.102
381337.4138,4206712.268
381345.6903,4206725.395
381282.1597,4206821.555
381215.2092,4206859.557
381221.6592,4206926.566
381305.0637,4206906.611
381325.3465,4206987.01
381232.5287,4206947.188
381284.5757,4207043.502
381370.9434,4206963.668
381457.4126,4207011.753
381393.4585,4206914.795
381464.8521,4206980.164
381552.083,4207073.367
381641.2082,4207102.571
381556.4376,4207141.826
381491.7208,4207090.089
381514.8224,4207178.301
381472.8904,4207146.735
381480.2785,4207236.071
381490.6989,4207260.46
381411.068,4207300.471
381439.4889,4207360.956
381442.8429,4207295.246
381343.1712,4207287.581
381378.3078,4207312.019
381319.4856,4207220.221
381290.7799,4207242.277
381368.9712,4207186.405
381272.1076,4207137.761
381371.1603,4207160.154
381338.6273,4207177.181
381375.8253,4207168.532
381361.061,4207187.8
381292.1114,4207191.91
381360.4246,4207286.204
381411.4345,4207193.292
381436.5981,4207194.457
381434.8598,4207141.682
381458.1664,4207044.942
381514.3919,4207000.107
381422.7903,4206994.338
381516.8807,4207036.668
381480.0554,4207036.68
381504.5527,4207026.983
381500.0359,4207003.293
381573.0602,4206906.68
381615.4612,4206808.946
381636.4618,4206812.015
381727.9224,4206730.327
381670.3438,4206675.535
381767.6595,4206697.966
381749.9595,4206786.448
381718.4314,4206854.462
381629.6346,4206884.487
381671.9119,4206862.954
381702.3472,4206939.332
381628.538,4206841.707
381617.0198,4206836.035
381666.1825,4206790.172
381602.6608,4206769.509
381599.1437,4206685.934
381693.1899,4206723.221
381724.4857,4206727.646
379044.5873,4208972.186
379123.9051,4208967.381
379028.9229,4209045.666
379042.1446,4209073.692
379110.5462,4209048.744
379048.8811,4209080.078
379023.2385,4208991.275
379114.2556,4208993.457
379061.4582,4209056.691
379114.806,4209029.03
379052.8256,4209114.183
378973.9558,4209067.553
379030.308,4209077.65
379018.3768,4209048.767
378970.8247,4208954.794
378890.1404,4209045.947
378926.448,4209140.184
378872.9072,4209176.257
378955.2161,4209164.265
379002.6032,4209158.332
379070.9536,4209080.812
379051.3684,4209171.929
378955.8401,4209226.029
378968.0819,4209178.406
378931.1456,4209120.531
378985.351,4209041.755
379051.3634,4208977.072
378953.7475,4209038.138
378889.2334,4209137.32
378947.7226,4209169.419
378884.8233,4209135.848
378785.0375,4209063.917
378880.0665,4209087.949
378876.1945,4209125.039
378825.5101,4209081.175
378889.7611,4209006.663
378893.8117,4208988.133
378891.3003,4208969.3
378856.6513,4208926.499
378922.7996,4208839.797
378845.9529,4208759.971
378894.3891,4208804.32
378912.4885,4208706.564
378888.843,4208631.62
378860.0358,4208656.949
378804.4359,4208562.092
378753.8613,4208647.318
378776.1977,4208656.672
378764.6726,4208719.047
378820.0766,4208644.405
378870.1508,4208614.759
378940.6349,4208649.191
379014.0733,4208681.651
378980.1162,4208702.051
378976.3101,4208699.056
378977.6186,4208625.124
378890.0207,4208657.301
378862.1845,4208672.491
378924.5755,4208731.978
378954.0479,4208721.3
378995.4468,4208744.4
379039.6113,4208842.744
378949.6475,4208798.949
378895.6512,4208794.118
378911.0738,4208732.543
378833.3048,4208666.733
378863.5418,4208580.106
378838.8809,4208522.244
378930.0858,4208546.564
379029.5664,4208562.797
379025.0548,4208512.183
379109.356,4208541.64
379073.4205,4208638.692
379152.9142,4208587.835
379165.2568,4208644.271
379233.4857,4208636.303
379307.9686,4208673.471
379343.1714,4208606.927
379265.5815,4208613.029
379300.8163,4208645.045
379236.2749,4208632.49
379172.4491,4208709.521
379196.506,4208686.702
379277.7695,4208710.744
379331.8627,4208614.143
379417.062,4208706.264
379376.3388,4208665.438
379331.5449,4208684.824
379307.9207,4208738.305
379394.2416,4208672.669
379359.575,4208695.908
379287.0723,4208712.112
379243.5699,4208687.343
379156.9736,4208608.678
379153.3267,4208526.874
379239.3391,4208523.306
379157.392,4208592.59
379201.5535,4208516.998
379125.9247,4208476.335
377307.0017,4208952.781
377338.3614,4208960.104
377305.7463,4209053.432
377321.2129,4209002.457
377296.3391,4209006.696
377373.7322,4209028.844
377402.1093,4209111.026
377360.4026,4209089.278
377392.4704,4209018.572
377415.6442,4208977.749
377349.9204,4208982.202
377417.2685,4209005.252
377500.6565,4208966.574
377485.6783,4208918.703
377477.9473,4208884.943
377544.0949,4208851.201
377557.197,4208870.565
377574.5069,4208897.609
377651.8609,4208960.057
377733.9258,4208917.45
377710.3513,4208912.943
377706.6426,4208957.949
377701.0973,4209048.418
377609.399,4209143.784
377613.6021,4209213.84
377549.0759,4209281.861
377563.4756,4209228.213
377561.6421,4209268.471
377627.0725,4209327.757
377712.4714,4209259.982
377744.9371,4209187.258
377736.123,4209104.349
377671.2254,4209092.519
377699.2662,4209140.757
377636.7231,4209134.151
377637.0347,4209050.412
377606.3699,4209083.416
377596.8099,4209048.804
377612.1294,4209065.046
377602.1533,4209040.404
377574.5866,4209007.832
377561.5997,4209037.97
377557.6209,4209118.298
377590.6372,4209078.594
377553.9216,4209156.803
377454.9941,4209070.147
377460.2786,4209147.268
377551.4024,4209083.562
377598.82,4209040.971
377599.2961,4209130.103
377612.5359,4209227.146
377523.7425,4209218.538
377477.7724,4209303.675
377576.8924,4209332.072
377538.3889,4209384.537
377592.3967,4209387.57
377610.5364,4209325.737
377518.0035,4209296.141
377616.1522,4209205.285
377690.2708,4209288.674
377596.3837,4209209.686
377615.4937,4209225.882
377533.9727,4209298.194
377522.3216,4209338.211
377531.5558,4209301.368
377569.7601,4209299.726
377577.204,4209258.972
377531.4363,4209304.222
377539.7572,4209253.289
377637.2425,4209225.565
377712.5306,4209132.727
377747.0029,4209069.881
377831.0884,4209151.366
377852.3221,4209061.509
377819.592,4209078.755
377826.6244,4209119.188
377824.8526,4209121.442
377900.347,4209030.704
377926.6498,4208996.822
377869.6935,4208953.917
377866.9148,4209018.365
377797.9816,4208977.673
377825.3273,4208954.008
377774.7254,4208892.295
377785.1911,4208856.702
377756.674,4208891.711
377734.89,4208881.173
377758.9202,4208792.576
377721.198,4208871.691
377658.6606,4208916.078
377717.9653,4209016.236
377665.0879,4209007.445
377736.458,4209079.802
377723.8064,4208987.973
377797.8487,4209034.088
377753.9978,4208934.105
377804.2544,4209033.212
377800.596,4209109.297
377759.9868,4209066.297
377173.0853,4208508.806
377237.2903,4208415.222
377149.3676,4208448.435
377052.5516,4208389.597
377058.9299,4208345.643
377055.3189,4208422.888
377077.3498,4208441.935
377062.6953,4208411.085
376998.0568,4208368.253
376993.2125,4208455.482
377006.5478,4208374.68
377041.7344,4208351.157
377110.7476,4208316.343
377012.8003,4208404.731
377013.1408,4208406.962
376970.5995,4208316.283
376921.6609,4208314.467
376951.7379,4208259.503
376930.9686,4208243.812
376867.2536,4208324.299
376874.6912,4208342.473
376824.0399,4208386.892
376894.5378,4208334.385
376956.9406,4208432.806
376906.3219,4208364.127
376922.4301,4208345.465
376846.6456,4208267.758
376916.6886,4208192.953
376858.0828,4208264.032
376923.1923,4208210.214
377008.2959,4208237.363
376975.7257,4208289.546
377074.8831,4208266.56
376981.289,4208219.868
376939.6489,4208253.26
376964.1305,4208167.3
376926.4942,4208103.763
376919.66,4208047.139
376978.7061,4208020.446
376943.0443,4208077.558
377007.1913,4208177.631
376975.5349,4208116.732
376881.9789,4208192.818
376876.9848,4208167.068
376951.2913,4208084.552
376892.6307,4208121.765
376901.7054,4208123.073
376905.7564,4208155.199
376877.9138,4208168.334
376833.9886,4208249.555
376801.4666,4208167.934
376792.8703,4208236.292
376698.2137,4208326.54
376733.3752,4208237.567
376802.5831,4208311.016
376834.03,4208327.369
376742.5147,4208415.441
376792.6814,4208385.636
376802.8968,4208383.746
376717.3906,4208418.758
376760.614,4208417.936
376754.7689,4208340.256
376688.1142,4208286.651
376601.392,4208376.851
376528.7458,4208447.866
376597.1691,4208379.304
376533.3094,4208421.59
376557.7373,4208396.752
376622.1854,4208392.917
376655.5713,4208333.959
376570.7344,4208371.195
376559.1318,4208445.385
376624.2625,4208395.842
376659.6617,4208327.229
376584.0508,4208269.293
376576.4028,4208349.395
376616.6498,4208386.489
376701.7781,4208357.765
376763.2267,4208304.97
376759.6092,4208224.063
376837.6204,4208291.171
376795.9213,4208267.18
376870.3969,4208236.226
376801.6908,4208295.264
376812.1626,4208391.348
376748.5995,4208298.391
376650.0774,4208289.585
376636.1542,4208243.701
376616.2235,4208242.962
376663.6379,4208307.233
376685.0576,4208343.447
376735.31,4208391.615
376796.8098,4208395.072
376800.9038,4208429.163
376704.3228,4208491.186
376624.7731,4208459.377
376630.0202,4208412.495
376645.2536,4208312.654
376587.3788,4208283.958
380350.7587,4212061.785
380289.1708,4211984.032
380333.6318,4211968.04
380343.7701,4211894.333
380252.8504,4211885.737
380234.3466,4211931.881
380279.4924,4211924.177
380307.7809,4211984.476
380384.9664,4212051.534
380485.1423,4212008.67
380438.1651,4211940.81
380397.2585,4211969.962
380442.4392,4211882.359
380489.7582,4211951.513
380587.0422,4211959.798
380597.1343,4211867.273
380514.198,4211853.586
380610.5658,4211875.038
380701.6841,4211858.33
380665.8767,4211815.743
380697.3022,4211888.9
380770.6273,4211920.085
380777.8181,4211991.34
380725.3149,4211945.799
380781.4782,4211976.802
380712.926,4211879.897
380666.0576,4211915.332
380695.4101,4211891.417
380677.7229,4211856.903
380736.0529,4211822.072
380641.3906,4211824.515
380614.5457,4211756.847
380648.6073,4211773.996
380604.7341,4211713.311
380522.7972,4211664.552
380442.0611,4211653.712
380529.294,4211642.03
380477.5528,4211573.496
380466.0449,4211597.687
380420.1424,4211608.117
380374.2401,4211681.275
380363.4988,4211650.318
380282.7236,4211642.761
380326.0617,4211623.237
380387.4562,4211574.719
380368.8459,4211631.916
380325.8755,4211639.142
380272.048,4211655.596
380182.2582,4211617.898
380270.385,4211572.231
380216.6328,4211538.585
380249.8861,4211618.774
380321.0082,4211717.988
380370.1948,4211759.398
380355.6608,4211794.479
380389.9411,4211870.775
380490.0585,4211812.074
380411.4682,4211808.129
380385.6766,4211862.609
380387.9395,4211775.705
380485.9922,4211723.706
380387.4384,4211639.989
380338.7968,4211591.428
380409.1204,4211586.464
380330.2688,4211544.571
380420.6463,4211603.009
380364.9763,4211568.066
380421.0511,4211667.561
380377.0919,4211758.929
380357.5845,4211670.074
380304.5923,4211669.198
380330.6943,4211625.316
380304.0968,4211539.41
380239.2184,4211439.491
380180.711,4211347.509
380220.9415,4211380.007
380182.0169,4211406.494
380103.4309,4211416.576
380142.5583,4211446.863
380090.855,4211423.169
380068.0502,4211459.379
380015.2578,4211441.582
380060.5045,4211381.897
380146.6237,4211305.283
380142.6695,4211220.384
380217.9946,4211308.723
380212.3779,4211281.871
380270.4847,4211312.215
380326.5103,4211388.474
380231.8356,4211381.782
380137.0394,4211452.993
380166.4823,4211501.109
380118.5685,4211491.284
380105.7915,4211515.466
380030.9611,4211558.52
380124.2167,4211593.751
380137.5282,4211565.054
380173.736,4211639.552
380141.1364,4211605.968
380770.0507,4211937.574
380756.4369,4211931.003
380723.9176,4211993.012
380673.1013,4211974.169
380741.4264,4212063.557
380773.7665,4212147.967
380846.2125,4212207.106
380831.5882,4212208.128
380814.7075,4212210.317
380876.2016,4212231.521
380923.575,4212237.765
380828.7492,4212192.255
380735.0213,4212116.265
380761.3212,4212104.431
380766.7433,4212196.652
380728.2045,4212258.113
380643.299,4212265.35
380611.7163,4212291.449
380631.9266,4212259.503
380583.9269,4212291.886
380560.9729,4212368.184
380637.0381,4212359.673
380620.3197,4212386.132
380698.5168,4212395.262
380599.792,4212380.741
380665.0637,4212409.239
380615.344,4212360.447
380547.6335,4212377.482
380578.7833,4212338.859
380572.7987,4212437.158
380669.9297,4212522.341
380763.0088,4212563.806
380821.2175,4212489.054
380870.598,4212410.059
380902.6652,4212329.29
380958.144,4212392.711
380945.4785,4212293.831
380909.6885,4212328.048
380993.0398,4212425.242
380939.2061,4212389.677
380977.5842,4212300.092
380895.6983,4212244.095
380877.0758,4212238.369
380849.2899,4212255.511
380774.7256,4212254.677
380852.7346,4212327.919
380786.0048,4212331.294
380786.3001,4212278.466
380704.3083,4212367.745
380651.6477,4212449.17
380649.8951,4212382.477
380595.2837,4212309.705
380583.5632,4212364.99
380517.9761,4212430.287
380545.1221,4212503.417
380518.1822,4212536.435
380489.4873,4212589.515
380454.618,4212679.915
380451.0104,4212726.989
380433.4097,4212780.461
380498.6866,4212787.805
380516.9438,4212735.926
380497.1497,4212643.368
380570.4372,4212680.49
380481.4583,4212716.676
380560.4752,4212630.776
380486.6106,4212610.038
380576.7322,4212658.216
380639.1924,4212708.264
380682.5519,4212680.376
380760.7445,4212656.717
380798.9145,4212619.944
380765.2358,4212625.235
380682.3967,4212543.701
380756.8768,4212541.959
380743.2168,4212447.238
380832.4106,4212438.696
380854.7514,4212407.049
380896.955,4212507.361
380816.2528,4212495.749
380836.5542,4212477.825
380895.8083,4212569.184
380993.8899,4212579.303
380936.2741,4212507.694
380845.2881,4212473.779
380888.7467,4212525.167
380804.8054,4212610.179
380751.2498,4212619.555
380663.4767,4212588.592
380623.6432,4212533.605
380686.7103,4212481.769
380642.9219,4212539.009
380681.1889,4212612.097
380759.4926,4212667.475
380680.5432,4212755.672
380602.569,4212730.871
380629.6561,4212815.326
380546.7557,4212724.468
380624.0335,4212688.509
381254.2572,4211606.395
381328.3043,4211535.661
381296.4931,4211585.101
381312.796,4211544.173
381224.1142,4211638.61
381132.1773,4211702.866
381112.3102,4211779.954
381093.4478,4211793.02
381024.6375,4211754.397
381091.0286,4211654.418
381129.2349,4211614.48
381144.4689,4211570.789
381082.6947,4211572.911
380988.8666,4211583.188
381078.2564,4211669.282
381007.7169,4211719.395
380954.0582,4211692.823
380944.2205,4211593.916
380857.3928,4211560.951
380854.8077,4211644.158
380930.8308,4211715.196
380902.1748,4211736.232
380863.5318,4211770.334
380768.6931,4211843.345
380825.1868,4211885.442
380924.5259,4211852.835
380970.873,4211949.91
380953.9888,4212042.115
381016.1275,4212128.428
381042.3273,4212118.581
381070.7441,4212056.8
380993.0014,4211991.953
381049.0912,4212019.294
381009.2945,4211992.486
380918.7645,4211963.924
380965.2165,4211954.413
380906.7036,4211902.639
380948.7875,4211845.774
380867.1476,4211902.952
380888.3646,4211837.261
380914.4104,4211896.393
380957.7243,4211976.859
380870.197,4212011.233
380844.5533,4212009.687
380873.9661,4211910.729
380882.1548,4211944.872
380942.6319,4211883.946
380947.6346,4211882.163
381040.0386,4211854.423
381137.3121,4211889.486
381089.5882,4211797.864
381151.6344,4211752.241
381182.0472,4211726.314
381264.083,4211643.614
381169.104,4211580.76
381113.4474,4211570.822
381122.4962,4211518.159
381101.6252,4211613.229
381057.6929,4211634.467
381080.8531,4211708.62
381056.9676,4211647.027
381017.2815,4211634.464
381079.7584,4211645.819
381137.9098,4211591.034
381056.0788,4211502.236
381099.3349,4211419.658
381096.446,4211321.694
381112.4992,4211224.128
381070.8545,4211159.56
381009.0568,4211102.722
381089.4838,4211134.086
381141.7834,4211185.403
381065.0598,4211152.559
381082.2575,4211140.828
380993.6893,4211174.068
381081.1482,4211092.249
381037.5686,4211142.663
380975.0658,4211065.674
381007.3493,4211064.778
380960.5598,4211119.066
381003.7701,4211115.43
380930.8421,4211116.753
380966.8911,4211026.208
380939.9599,4211113.649
380934.1438,4211071.79
380878.1477,4211167.15
380817.4421,4211239.599
380818.9047,4211188.79
380747.9424,4211258.792
380775.9468,4211182.277
380696.1475,4211099.767
380712.5942,4211021.233
380660.0113,4211078.302
380572.2903,4211114.73
380583.4487,4211134.09
380525.4781,4211178.362
380466.7291,4211170.493
380557.799,4211155.721
380630.0626,4211188.067
379541.5837,4210129.814
379462.6203,4210145.988
379513.7979,4210102.126
379541.9919,4210189.405
379446.2509,4210128.836
379488.4475,4210091.309
379467.9411,4210114.336
379399.0828,4210098.665
379462.4236,4210094.763
379529.8684,4210048.888
379461.0032,4210036.919
379515.1196,4210110.943
379562.1406,4210058.139
379507.3659,4210014.392
379520.4885,4210063.806
379550.9409,4209981.091
379536.1593,4210058.521
379612.4507,4210132.59
379529.6831,4210194.007
379523.8996,4210205.063
379521.9456,4210212.4
379494.3989,4210180.55
379505.5937,4210105.567
379435.7346,4210017.824
379393.8993,4210095.279
379369.9769,4210039.454
379321.4422,4210026.758
379404.7747,4210043.808
379346.1415,4210045.92
379263.4312,4210041.081
379185.8611,4210118.533
379200.866,4210121.57
379206.1188,4210047.056
379139.375,4209965.315
379042.8245,4209865.35
379046.8904,4209829.772
379107.1217,4209895.9
379198.3117,4209851.398
379163.7515,4209799.861
379241.9099,4209764.262
379197.3006,4209761.398
379246.4774,4209823.735
379232.6515,4209905.112
379261.9123,4209883.361
379222.1255,4209874.643
379126.5839,4209865.813
379184.883,4209893.946
379266.9605,4209925.367
379327.3572,4209947.838
379284.844,4209970.85
379221.2027,4210007.903
379285.6243,4209976.056
379307.9263,4209973.204
379266.4124,4209897.564
379316.8736,4209909.673
379366.3649,4209885.169
379459.848,4209915.235
379485.9768,4209859.579
379397.2674,4209798.029
379429.6717,4209698.211
379442.9895,4209671.526
379531.1277,4209722.527
379484.481,4209744.758
379552.8687,4209673.092
379643.2759,4209742.514
379579.7285,4209842.844
379495.2256,4209929.252
379530.599,4209890.519
379436.8392,4209806.808
379526.1234,4209771.297
379551.5496,4209712.417
379609.9293,4209645.913
379609.2547,4209719.329
379539.4669,4209653.61
379627.8941,4209678.947
379672.9942,4209668.178
379715.0144,4209653.26
379804.0459,4209660.708
379754.3225,4209719.949
379800.4521,4209783.233
379842.6821,4209875.309
379811.8746,4209827.556
379790.2485,4209885.726
379881.4568,4209786.9
379810.6723,4209835.026
379894.1692,4209858.086
379975.323,4209866.272
380066.7639,4209831.333
380159.1408,4209811.622
380101.3082,4209721.651
380093.6195,4209803.093
380072.0892,4209715.434
380151.2685,4209733.788
380105.7349,4209688.109
380195.978,4209597.608
380106.0816,4209660.811
380087.1928,4209736.895
380054.3851,4209814.123
379976.5467,4209870.516
380186.2153,4210037.625
380139.5694,4210095.946
380116.0318,4210137.122
380037.5027,4210183.301
379989.5239,4210227.385
379929.8683,4210236.8
379845.2106,4210216.164
379856.5212,4210247.484
379870.7833,4210323.7
379774.1574,4210309.931
379715.353,4210385.954
379811.8026,4210330.179
379745.2261,4210258.292
379796.6162,4210233.718
379828.727,4210210.176
379739.0102,4210123.363
379755.3563,4210180.39
379831.4842,4210105.535
379838.635,4210027.706
379914.9316,4210039.031
379951.1415,4210114.109
379929.3407,4210109.338
379996.5955,4210203.832
379977.762,4210117.129
379934.7998,4210153.366
379911.0117,4210058.406
379849.3419,4210127.502
379782.8116,4210157.64
379784.2669,4210149.782
379705.705,4210231.132
379695.7422,4210153.155
379711.2006,4210172.244
379728.368,4210165.552
379632.4102,4210210.91
379568.6174,4210302.031
379555.8042,4210367.445
379647.1184,4210385.465
379623.3558,4210327.679
379718.6391,4210289.063
379701.9691,4210211.283
379752.2581,4210162.334
379834.4765,4210243.592
379893.9745,4210249.92
379977.3686,4210171.14
379919.7551,4210266.527
379843.1737,4210212.827
379743.5756,4210198.919
379662.8303,4210220.974
379609.2026,4210223.267
379645.3021,4210304.741
379712.3948,4210212.119
379708.6568,4210117.49
379797.7747,4210137.887
379708.0292,4210047.137
379656.1739,4210014.172
379741.2926,4210069.189
379770.4132,4209986.21
379851.821,4210074.247
379869.8268,4210011.695
379877.8633,4210091.793
379804.1872,4210029.934
379885.3771,4210000.11
379848.7883,4209947.465
379900.1026,4210008.469
379827.2301,4209934.655
379854.2415,4210012.953
379883.4454,4209914.98
379980.8808,4209826.156
379895.218,4209910.571
379819.3838,4209963.73
379723.7127,4210045.21
379664.813,4210107.44
379591.86,4210133.52
379504.0375,4210201.583
379528.4595,4210231.962
379467.4762,4210255.191
379484.4811,4210335.2
379540.6191,4210295.567
379625.7114,4210301.79
379687.126,4210257.046
379750.2271,4210290.488
379717.506,4210279.901
379707.9092,4210255.16
379661.9132,4210272.218
379595.0323,4210249.654
379526.1628,4210317.73
379609.3768,4210281.767
379601.4005,4210225.795
379631.4019,4210143.08
379591.7416,4210133.186
379599.9034,4210187.569
379673.3213,4210099.863
379654.4882,4210171.933
379670.7237,4210272.238
379587.0674,4210372.29
379650.3638,4210302.442
379714.8623,4210241.605
379711.1889,4210183.62
379647.5152,4210246.04
377304.9706,4207676.921
377317.068,4207749.116
377306.1435,4207702.301
377321.2214,4207760.599
377224.5957,4207677.798
377318.9964,4207681.053
377392.3448,4207640.101
377472.7331,4207621.289
377524.7372,4207587.46
377428.1856,4207534.924
377400.4137,4207531.243
377480.5893,4207520.358
377388.8575,4207499.637
377425.2453,4207537.913
377395.5894,4207552
377319.0347,4207498.375
377412.1726,4207592.534
377368.5846,4207547.792
377455.0531,4207614.169
377475.3726,4207547.369
377446.6449,4207521.749
377366.7529,4207455.053
377297.1037,4207398.404
377307.2113,4207358.669
377278.6525,4207300.819
377293.8203,4207343.016
377222.8699,4207303.175
377321.2876,4207278.433
377337.4773,4207254.488
377418.4875,4207170.832
377437.7783,4207143.181
377375.1072,4207234.202
377312.4464,4207311.381
377394.7502,4207316.73
377360.8792,4207341.797
377335.221,4207348.168
377375.5649,4207272.597
377450.7314,4207296.758
377367.8349,4207276.977
377464.9773,4207342.15
377420.1254,4207302.24
377386.3139,4207401.458
377316.7871,4207389.595
377391.1838,4207296.636
377439.3691,4207280.666
377347.8209,4207370.159
377363.0975,4207450.239
377285.5264,4207409.611
377332.6122,4207311.011
377399.0158,4207306.042
377409.2297,4207372.21
377311.3662,4207373.359
377233.4509,4207337.503
377166.9148,4207327.896
377178.9489,4207277.198
377265.4134,4207362.435
377206.6248,4207356.9
377134.0565,4207392.254
377233.3141,4207345.74
377306.5278,4207393.94
377283.7232,4207406.24
377243.7809,4207433.62
377298.834,4207448.909
377340.1228,4207420.317
377424.4338,4207401.807
377518.6602,4207382.271
377471.7439,4207400.548
377544.0493,4207325.896
377507.4868,4207419.967
377566.7211,4207453.037
377639.7715,4207432.369
377732.1037,4207509.749
377701.141,4207581.934
377768.5011,4207498.202
377737.7369,4207524.686
377810.1421,4207589.927
377766.3742,4207503.143
377710.5312,4207409.271
377702.7603,4207482.389
377658.1006,4207568.769
377562.5662,4207572.211
377616.8111,4207494.328
377524.8983,4207527.739
377521.0717,4207561.978
377548.3746,4207536.049
377587.7836,4207599.489
377497.279,4207591.922
377533.3071,4207692.418
377565.3376,4207771.584
377637.5473,4207867.93
377590.7811,4207778.415
377623.2739,4207843.525
377595.7628,4207824.651
377600.1401,4207894.864
377623.3862,4207887.987
377689.7573,4207849.395
377765.1424,4207889.484
377716.6147,4207968.718
377714.9993,4207889.978
377845.3924,4207874.014
377898.682,4207922.31
377851.6908,4207935.699
377812.1723,4207976.948
377829.2977,4207984.95
377851.3708,4208029.025
377903.6757,4208016.46
377924.73,4208059.912
377898.1503,4208146.367
377932.2842,4208170.774
377969.5566,4208241.059
377968.8637,4208204.35
377945.0411,4208175.717
378016.4839,4208175.793
378083.6644,4208195.201
378048.0899,4208228.352
378144.2894,4208247.81
378127.7529,4208272.015
378033.7952,4208174.395
378100.0607,4208088.629
378181.4927,4208093.909
378235.6001,4208179.956
378277.8565,4208235.33
378252.2047,4208170.558
378303.3695,4208071.886
378204.7971,4208162.365
378119.2495,4208168.717
378172.4792,4208130.14
378129.5223,4208162.365
378154.7944,4208100.404
378176.0188,4208181.437
378193.4175,4208162.863
378211.7791,4208164.232
378135.8606,4208177.705
378108.0889,4208186.066
378010.4892,4208261.519
378088.8172,4208170.668
378127.9701,4208185.152
378127.017,4208174.349
378220.3879,4208077.435
378174.5196,4208007.889
378164.7611,4207954.085
378240.1022,4207987.169
378227.1537,4207948.526
378317.546,4208004.595
378407.671,4208038
378413.7612,4208102.235
378399.9995,4208062.47
378456.3108,4208122.798
378386.3738,4208219.095
378314.8572,4208282.133
378246.1508,4208337.458
378224.35,4208426.842
378250.8059,4208434.149
378317.2773,4208396.522
378330.3021,4208426.564
378329.3561,4208336.928
378253.5278,4208383.229
378157.7006,4208464.298
378249.0497,4208395.732
378195.1003,4208368.785
378277.2012,4208418.894
378254.481,4208516.071
378228.5926,4208429.521
378152.6546,4208342.562
378228.7173,4208318.588
378260.1328,4208267.899
378344.4398,4208339.389
378413.655,4208366.729
378447.026,4208390.795
378436.1307,4208351.094
378381.3971,4208357.455
378408.8557,4208336.665
378314.1478,4208344.979
378322.3204,4208258.123
378333.7158,4208274.299
378236.1906,4208342.783
378187.3257,4208321.016
378252.8126,4208334.463
378287.9035,4208278.932
378208.3604,4208360.008
378206.5528,4208383.183
378221.7137,4208475.353
378275.8513,4208405.543
378261.2517,4208439.037
378281.5502,4208496.169
378306.6332,4208585.337
378339.6842,4208508.714
378363.7592,4208518.104
378279.8001,4208562.311
378243.2659,4208510.802
378215.3063,4208535.283
378193.7484,4208577.284
378263.1526,4208519.589
